URL,ID,Name,Subtitle,Icon URL,Average User Rating,User Rating Count,Price,In-app Purchases,Description,Developer,Age Rating,Languages,Size,Primary Genre,Genres,Original Release Date,Current Version Release Date
https://apps.apple.com/us/app/shredder-chess-for-ipad/id364900027,364900027,Shredder Chess for iPad,,https://is5-ssl.mzstatic.com/image/thumb/Purple62/v4/e8/5d/c9/e85dc955-6fd1-6e94-adee-d519fa914f95/source/512x512bb.jpg,4.5,368,3.99,,"Shredder, the most successful chess program ever, is also available for the iPad. You can play against Shredder, analyze with him and solve chess puzzles. It offers the usual Shredder standard on your iPad.\n\nIn addition to the outstanding playing strength of the 12 times computer chess world champion, Shredder is also able to mimic the play of a human chess player with any playing strength. He even deliberately makes typical human mistakes in those levels.\n\nSolve 1000 built in chess puzzles. Shredder keeps track of your performance and offers advice if needed.\n\nYou can adjust Shredder\u2019s playing strength from beginner to master level. If you like, Shredder automatically adjusts his strength to yours. He even calculates an Elo rating for you. This is how the playing strength of chess players is typically measured.\n\nDuring the game a coach is watching your moves and warns you if you are about to make a mistake.\n\nSee how you are getting better and better the more games you play and the more chess puzzles you solve.\n\n\n* Adjustable playing strength\n* Intuitive and very easy to operate\n* 1000 built in chess puzzles\n* Watch your rating improve in a diagram\n* Outstanding playing strength on the iPad\n* Analyse your games with Shredder, find your mistakes and improve your play\n* Coach shows your mistakes\n* Different playing styles from passive to aggressive\n* Great variety: browsable opening book with more than one million moves\n* Access 1200 GB of endgame databases online\n* Enter and analyze any position you like\n* Load and save games (incl. names, date, etc.)\n* Send games via email\n* Different chess boards and pieces\n* VoiceOver / Accessibility support\n* Improve your play whenever and wherever you like\n\n\nSave 10 USD/EUR when buying Shredder or Deep Shredder (Mac, Windows or Linux). You will find your coupon code in the program info section.","Eiko Bleicher, Skizzix.com",4+,"EN, DE",34542592,Games,"Games, Strategy, Board, Education",1/4/2010,16/10/2016
https://apps.apple.com/us/app/airport-one/id364902376,364902376,Airport One,,https://is1-ssl.mzstatic.com/image/thumb/Purple71/v4/ec/40/00/ec40000d-070d-e2c8-cab6-1031b739e523/source/512x512bb.jpg,2.5,420,2.99,,"Try out this awesome challenging game! Can you beat it? No in-app purchases, just good old arcade game. Challenge you friends and be the best flight dispatcher.\n\nAirport One doesn\xb4t have to be legendary to be better! Discover unique 3D world full of traps and new ideas. This is not just another \u201cline drawing\u201d game, with a heap of new ideas is incredibly original and funny. Try to control an air space over your airport, earn money and move on better and better airport!\n\n\u25c6 Game feature:\n\n\u25b6 Arcade 3D graphic\n\u25b6 4 worlds to play\n\u25b6 3 mods - Career mode, Arcade mode, Survival mode\n\u25b6 19 realistics 3D aircrafts and helicopters\xa0\n\u25b6 Much, much more!\n\n\u25c6 Player reviews:\n\nshang wu: ""Perfect in every way. This is my favorite game. Worth every penny.""\n\nRetirefree: ""Nice game. Plenty of challenges. Difficult to master. It really test your hand and eye coordination. Give it a try.""\n\nMartin Hlousek: ""Greatly update game! I enjoy playing it all day long! ;)""\n\nCowboyman381: ""...graphics look way better (more what we would expect from the iPad)...""\n\n\u25c6 We love 5-star rating. If you think that this game doesn\'t deserve it, write us an email (info@touchart.eu) with the reasons why and we will try to fix it all in future versions.","Touch Art, s.r.o.",4+,EN,62170112,Games,"Games, Strategy, Casual",1/4/2010,8/10/2016
https://apps.apple.com/us/app/fish-farm/id364918873,364918873,Fish Farm,,https://is3-ssl.mzstatic.com/image/thumb/Purple71/v4/20/0a/10/200a107a-73eb-1f81-573e-23aceea4fcc2/source/512x512bb.jpg,3.5,24688,0,"2.99, 0.99, 1.99, 3.99, 7.99","Build your Aquarium Empire with Fish Farm on your iPhone, iPod Touch or iPad!\n\nFish Farm is an exciting 3D aquarium experience that gives you creative control - customize beautiful marine environments for saltwater or freshwater fish.\n\nWith 200+ exotic 3D fish and sharks along with 85+ decorations at your fingertips, the possibilities are limitless. Buy, breed, and sell exotic freshwater or saltwater fish. Reaching higher levels in the app earns coins and access to more fish, backgrounds and aquarium decorations.\n\nFeed your vibrantly colored fish, observe them as they play - even annoy them by tapping the glass! And with iTunes library integration, users can enjoy music from their collection while caring for their fish.\nWith Fish Farm, everything from the species of fish to the undersea home is yours to create!\nFeatures: \n- 200+ brilliantly colored, realistic 3D fish and sharks to choose from\n- Customize your aquariums with 85+ different decorative items \n- Feed your fish, watch them play, and tap the glass to annoy them!\n- Buy, raise, breed and sell fish to earn coins and gain experience \n- Care for up to 18 saltwater or freshwater aquariums \n- Enjoy offline play capability\n- Pay once, get the Exchange and access all game features",bitbros Inc.,4+,EN,39510016,Games,"Games, Strategy, Entertainment, Simulation",19/04/2010,6/11/2016
https://apps.apple.com/us/app/g-blacksmith-lite/id365417902,365417902,G.Blacksmith Lite,,https://is4-ssl.mzstatic.com/image/thumb/Purple114/v4/e8/e3/96/e8e396f3-9afb-8a97-30a1-bb1fbea4beeb/source/512x512bb.jpg,3,107,0,,"""Not much has been known about the life of a goblin.  Until now.  Begin your own empire by helping the goblins build underground caves and dominate the world.  To perfect your skills in the goblin's underground workshops, you must understand the system, be quick on your feet, and plan shrewdly.  Only the most cunning will successfully construct the goblin empire.\n\nAlong your journey be prepared to fend off robbers, get brawny in the blacksmith shops and hone your engraving skills.  You'll need strength, bravery, and determination to complete the journey ahead of you.\n\nEnjoy this new take on the time management genre.  Help manage the goblin workshop efficiently and satisfy your customers before they get cranky!  One miscalculation and you'll get stiffed big time.  A few missteps and your dreams of running a goblin empire will be gone forever.\n\nMore content and medals will be included in the full version!!""",Crazy Carpenter,4+,"EN, ZH, ZH",23666919,Games,"Games, Puzzle, Strategy",3/4/2010,3/4/2010
https://apps.apple.com/us/app/you-me-boxes-lite/id365445568,365445568,You & Me - Boxes Lite,,https://is4-ssl.mzstatic.com/image/thumb/Purple71/v4/cf/77/bf/cf77bf33-8ddb-ae0d-dc3a-b8040214804e/source/512x512bb.jpg,2.5,15,0,,"You Me & boxes as the name suggests, is a simple yet interesting game played by 2 players. This is a virtual adaptation of the game played on a piece of paper normally. It is targeted at the young audience primarily. \n\nThe player who is able to complete maximum number of boxes is the winner. The game starts with an array of dots showing in a matrix. Players would take turn and tap the space between 2 dots to complete each side of a box but a box is named after the player who gets the chance to draw the last line and complete the box. \n\nYou can select to play the game either against the device or with another player but on the same device. The game works on 2 difficulty levels if you are playing it against the device.",Key Software Services Private Limited,4+,"DA, EN, FI, FR, DE, IT, JA, PT, ZH, ES",3866624,Games,"Games, Strategy, Entertainment, Puzzle",6/4/2010,5/10/2014
https://apps.apple.com/us/app/succulent-expressions/id365520139,365520139,Succulent Expressions,,https://is3-ssl.mzstatic.com/image/thumb/Purple49/v4/1b/13/be/1b13be98-7eec-0761-e3ba-f03407027802/source/512x512bb.jpg,,,1.99,,"""Feeling frisky and naughty? Get your creative juices flowing with this erotically suggestive game of random words. Designed for two or more players, Succulent Expressions is a combination stripping, drinking and foreplay game all in one. Play as a couples game or as a party game in teams.\n\nEarn points by making up wild sentences using seemingly weird combinations of words. Say the sentence out loud and try to make it as funny, dirty, erotic or disgusting as you can. You'll be rolling on the floor in fits of laughter. If you come up with a sentence that you can perform and actually do it, you get bonus points. Stripping and Drinking are optional but add to the excitement especially for team play.\n\nCouples can also use it as a sex game. Devise creative foreplay ideas and perform them for bonus points. Stimulate your erotic imagination and whet your lover's sexual appetite with words. Hot erotic talk will get you both excited. You'll love talking dirty to each other all night long.""",Succulent Enterprises Inc.,17+,EN,26766336,Games,"Games, Lifestyle, Strategy, Word",5/4/2010,3/3/2016
https://apps.apple.com/us/app/airport-madness-mobile/id365735712,365735712,Airport Madness Mobile,,https://is3-ssl.mzstatic.com/image/thumb/Purple111/v4/c4/aa/c4/c4aac42a-83eb-fe7c-84f4-e934430266ab/source/512x512bb.jpg,3.5,187,4.99,,"""You land a million planes safely. Then you have one little mid-air collision, and you never hear the end of it."" - Air Traffic Controller, New York TRACON\n\nDo you have what it takes to be an air traffic controller at a busy international airport?\n\nAs an air traffic controller it is your job to keep aircraft from colliding, while avoiding unnecessary delays. You are paid the big bucks for your visualization skills and guts. Just like the real job of an air traffic controller, you must pay attention and keep your eyes moving. There is always something that you could be doing! You must give takeoff clearances, landing clearances and taxi clearances in a strategic effort to maintain safety and efficiency where there would otherwise be total chaos. This is not a spectator\'s sport! After successful completion of all 14 levels of this simulation you will become an expert at visualization and managing priorities.\n\nThis simulation contains 7 different challenging airport layouts. You will be required to work at night, and occasionally in poor weather conditions. Knowledge of air traffic control is not required to be a top-notch air traffic controller in Airport Madness Mobile, but you do require nerves of steel.\n\nBe sure to check out Airport Madness Challenge and Will It Fly!",Fluik,9+,EN,34923520,Games,"Games, Strategy, Entertainment, Simulation",22/04/2010,9/12/2016
https://apps.apple.com/us/app/erics-spider-solitaire-lite/id366158571,366158571,"""Eric's Spider Solitaire Lite""",Challenging and fun!,https://is5-ssl.mzstatic.com/image/thumb/Purple128/v4/89/a2/df/89a2df5e-c89d-f0e0-2e23-c1ab608d6d47/source/512x512bb.jpg,2.5,6147,0,,"Eric\'s Spider Solitaire Lite includes four Spider Solitaire games with beautiful high resolution graphics and more! Play Spider Solitaire 1-suit, 2-suit, 4-suit and Spiderette on your iPhone or iPod. This top-rated free card game has a fantastic user interface, beautiful graphics and subtle sound effects.\n\nNote: This is *Spider* solitaire, a two deck challenging solitaire game. This is NOT Klondike solitaire. Check out my other games if you\'re looking for Klondike, Freecell or something else!\n\n   ""Nice fresh UI and animations. Simple and fun!""\n   ""Sweet and simple. 5 stars indeed""\n\nDrag, tap, or for the most fun, give cards a shove to send them on their way!\n\nIf you love solitaire try my other games. And if you\'re looking for Spider for your iPad check out the HD version.\n\nDESCRIPTION\n\nWritten by the same Eric that developed the Eric\'s Solitaire Sample that came on every Mac in the U.S. and Eric\'s Ultimate Solitaire for Mac OS. You can drag and drop or tap cards to move them. You can even throw the cards with a shove! Supports portrait and landscape orientations and has a fun user interface.\n\nSpider is one of the most popular variations of solitaire. It\'s Eric\'s favorite as it offers lots of room for skill and almost every deal can be won.\n\nYour game is saved when you quit or get a call and is quickly restored when you return.\n\nFEATURES\n\n\u2022 Four games \u2013\xa0Spider, Spider 2-Suit, Spider 1-Suit and the one deck game Spiderette\n\u2022 Beautiful art, cool particle effects and a fun user-interface\n\u2022 Subtle sound effects so you can enjoy your music\n\u2022 Drag and drop cards or throw them!\n\u2022 Playable cards wiggle or glow -- turn off for a bigger challenge. The more the cards wiggle the better the move.\n\u2022 Unlimited Undo\n\u2022 Portrait and Landscape support & orientation lock\n\u2022 Game state saved when interrupted \n\u2022 Detailed Statistics\n\nSend your feature requests and feedback to eric@sniderware.com\n\nFollow me on Facebook: http://facebook.com/sniderware",Eric Snider,4+,EN,54165504,Games,"Games, Entertainment, Card, Strategy",31/05/2010,16/09/2017
https://apps.apple.com/us/app/erics-spider-solitaire-hd/id366159742,366159742,"""Eric's Spider Solitaire HD""",Challenging and fun!,https://is5-ssl.mzstatic.com/image/thumb/Purple118/v4/70/cd/fa/70cdfa22-97f7-0eda-17af-8164b21d3c10/source/512x512bb.jpg,4.5,954,0.99,,"Play Spider in style on your iPad with a fantastic user interface, beautiful graphics and subtle sound effects. Show off how good your iPad can look!\n\nDrag, tap, or for the most fun, give cards a shove to send them on their way.\n\nTry my easy-to-play game ""Eric\'s Sudoku"" \u2013 It\'s fun and free! \n\nIf you love Klondike solitaire check out Eric Snider\'s Solitaire: Klondike for iPad (and iPhone).\n\nDESCRIPTION\n\nWritten by the same Eric that developed the Eric\'s Solitaire Sample and Eric\'s Ultimate Solitaire for Mac OS. You can drag and drop or tap cards to move them. You can even throw the cards with a shove! Supports portrait and landscape orientations and has a fantastic user interface.\n\nSpider is one of the most popular variations of solitaire. It\'s Eric\'s favorite as it offers lots of room for skill. This version is strictly for iPad.\n\nYour game is saved when you quit or get a call and is quickly restored when you return.\n\nFEATURES: \n- Four Spider variations -- 1-suit, 2-suit, 4-suit (traditional) and Spiderette\n- Subtle sound effects so you can enjoy your music\n- Drag and drop cards or throw them!\n- Playable cards wiggle or glow -- turn off for a bigger challenge\n- Unlimited Undo\n- Portrait and Landscape support\n- Game state saved when interrupted \n- Detailed Statistics\n- Beautiful art, cool particle effects and a fun user-interface\n\nFollow us on Twitter: http://twitter.com/sniderware\n\nPlease send your feature requests to support@sniderware.com",Eric Snider,4+,EN,44658688,Games,"Games, Card, Strategy, Entertainment",9/4/2010,27/09/2017
https://apps.apple.com/us/app/erics-freecell-solitaire-pack-hd/id366161039,366161039,"""Eric's FreeCell Solitaire Pack HD""","Play FreeCell, 8 Off & Towers!",https://is4-ssl.mzstatic.com/image/thumb/Purple128/v4/f7/63/b0/f763b05e-f86d-5744-a7e0-f26b190a9202/source/512x512bb.jpg,5,1229,0.99,,"If you love solitaire and have an iPad you\'ll love Eric Snider\'s FreeCell HD with a fantastic user interface, beautiful graphics and subtle sound effects. Comes with two bonus solitaire games: ""Towers"" and ""Eight Off."" \n\nDrag, tap, or for the most fun, give cards a shove to send them on their way! \n\nDESCRIPTION \n\nWritten by the same Eric that developed the Eric\'s Solitaire Sample that came on every Mac in the U.S. and Eric\'s Ultimate Solitaire for Mac OS. You can drag and drop or tap cards to move them. You can even throw the cards with a shove! Supports portrait and landscape orientations and has a fun user interface. \n\nFreeCell is one of the most popular variations of solitaire. It offers lots of room for skill so players don\'t have to rely on luck as much as in other solitaire variations. This version is strictly for iPad. \n\nYour game is saved when you quit or get a call and is quickly restored when you return. \n\nFEATURES \n\n- Beautiful art, cool particle effects and a fun user-interface \n- Even nicer high resolution retina graphics for iPad 3\n- Subtle sound effects so you can enjoy your music \n- Drag and drop cards or throw them! \n- Playable cards wiggle or glow -- turn off for a bigger challenge. The more the cards wiggle the better the move. \n- Unlimited Undo \n- Portrait and Landscape support \n- Game state saved when interrupted \n- Detailed Statistics \n\nFollow us on Twitter: http://twitter.com/sniderware",Eric Snider,4+,EN,28633088,Games,"Games, Entertainment, Card, Strategy",10/12/2010,2/9/2017
https://apps.apple.com/us/app/erics-spider-sol-hd-lite/id366161441,366161441,"""Eric's Spider Sol HD Lite""",Challenging and Fun!,https://is2-ssl.mzstatic.com/image/thumb/Purple118/v4/10/41/09/10410966-4b09-ef0e-366c-89e292e0f0ff/source/512x512bb.jpg,3,1361,0,,"""I love the new format! I really enjoy playing this game....lots of fun!""\n\nWant a challenge? Play Spider Solitaire HD for FREE on your iPad. This iPad version has a fantastic user interface, beautiful graphics and subtle sound effects.\n\n""Nice fresh UI and animations. Simple and fun!""\n""Sweet and simple. 5 stars indeed""\n\nFeatures four games \u2013 Spider 1-Suit, 2-Suit, Spider and Spiderette.\n\nDrag, tap, or for the most fun, give cards a shove to send them on their way!\n\nDESCRIPTION\n\nWritten by the same Eric that developed the Eric\'s Solitaire Sample that came on every Mac in the U.S. and Eric\'s Ultimate Solitaire for Mac OS. You can drag and drop or tap cards to move them. You can even throw the cards with a shove! Supports portrait and landscape orientations and has a fun user interface.\n\nSpider is one of the most popular variations of solitaire. It\'s Eric\'s favorite as it offers lots of room for skill and is challenging. This version is strictly for iPad.\n\nFEATURES\n\n- Four games! Spider 1-suit, 2-Suit, Spider and Spiderette\n- Beautiful art, cool particle effects and a fun user-interface\n- Background themes & cardbacks to customize the game\n- Subtle sound effects so you can enjoy your music\n- Drag and drop cards or throw them!\n- Playable cards wiggle or glow -- turn off for a bigger challenge. The more the cards wiggle the better the move.\n- Unlimited Undo\n- Portrait and Landscape support\n- Game state saved when interrupted \n- Detailed Statistics\n\nLike us on Facebook: facebook.com/sniderware",Eric Snider,4+,EN,60317696,Games,"Games, Card, Entertainment, Strategy",11/7/2010,16/09/2017
https://apps.apple.com/us/app/chess-premium-hd/id366248696,366248696,Chess Premium HD,,https://is1-ssl.mzstatic.com/image/thumb/Purple128/v4/91/1a/39/911a39eb-5081-c56b-02d6-d74712ed43a6/source/512x512bb.jpg,4.5,1003,1.99,,"""Are you tired of playing chess games that look like they were designed for a Commodore 64 instead of an iPad?  We've got the antidote for you.  Chess Premium HD is the best looking chess game for the iPad.\n\nChess Premium HD supports both 1 player and 2 player gameplay, so you can play against friends or test your skills against a challenging computer opponent.\n\nChess Premium HD includes a host of exciting features, including:\n\n* Great graphics and exciting sound effects\n* Configurable player names and score tracking \n* Outstanding AI engine with configurable difficulty level\n* Undo function if you accidentally hit the wrong square\n* Automatically saves your game when you exit the application \n\nIf you're looking for a killer chess application for your iPad, check out Chess Premium HD today!""",Optime Software LLC,4+,EN,52358144,Games,"Games, Entertainment, Board, Strategy",12/7/2010,29/09/2017
https://apps.apple.com/us/app/dream-travel-agency/id366253054,366253054,Dream Travel Agency,South Korea Travel! Busan!,https://is5-ssl.mzstatic.com/image/thumb/Purple128/v4/f0/a6/3f/f0a63ffe-5431-58b7-8e5b-398551cee1c2/source/512x512bb.jpg,2.5,79,2.99,,"""You'll get to see Busan(in Korea) from a different point of view while searching for hidden jewels in Busan.\n\nFeel the excitement of a trip to Busan to be rediscovered by fun game.\n\nManage your own virtual Travel Agency.\n\nRecommended for fans of Time Management Games.\n\nBasic Concepts:\n- Serve tourists as fast as you can to keep them happy.\n- Tourists will get angry and leave if they wait too long.\n- To complete a level, reach the target hearts total before the day is over.\n\nFeatures:\n- Total 50 Stage.\n- 5 unique locations with 10 levels each.\n (Nampo-dong, Taejongdae, Seomyeon, Gwangalli, Haeundae)\n- 8 unique tourist types.\n- Various mini game.""","AFEEL, Inc.",4+,"EN, JA, KO",131782656,Games,"Games, Simulation, Strategy, Entertainment",10/4/2010,18/04/2018
https://apps.apple.com/us/app/tank-ace-1944-hd-lite/id366536578,366536578,Tank Ace 1944 HD Lite,,https://is1-ssl.mzstatic.com/image/thumb/Purple71/v4/ec/66/c8/ec66c88a-af78-d9b2-6925-0a370b2d9cfd/source/512x512bb.jpg,2,697,0,,"""Do you like to drive tanks over rugged terrain, lob artillery shells into the far hills, and blow up lethal opponents lurking around every bend? If so, then Tank Ace 1944 could be the game for you.\n\nIn Tank Ace 1944 you command a World War II tank charging to occupy the enemy capitol. Allied and Soviet Tank Aces advance on Berlin; German Aces advance on London and Moscow. At least that's what the orders from HQ say. But since you face overwhelming odds and are forced to scavenge supplies as you go, you might just find yourself retreating instead.\n\nThe goal of each round of play is to clear the enemy from a map sector and drive them off the far bank of a river so that your side can cross and advance. Skills you will need to accomplish this are a working trigger finger, the ability to navigate West or East (left and right on the overhead map), and driving ability sufficient to crash into other vehicles.\n\nA status panel shows the number of enemies left, rounds remaining, fuel, and armor strength. The last three can be replenished by ramming (not shooting) an enemy truck. If you run out of fuel or armor, or for some reason drive your tank into the water, in addition to an untimely death you will be forced to retreat one sector. If you wipe out the enemies you will advance one sector, retaining any excess supplies you have scavenged. The game ends when you take the enemy capitol, or they overrun yours. Either way the brass will want to have a talk with you.\n\nFeatures:\n\n- Play one of three aces: Allied, German, or Soviet.\n- Three tanks: Sherman, Tiger, or T34, each with movable turret and cannon.\n- Destroyable 3D landscape.\n- Perspective or overhead view.\n- Three difficulty settings.\n- Enemy trucks carrying rounds, fuel, and armor.\n- Save / Resume game.\n\nThis is the free Lite version with ads and limited supplies.  Please buy the full version 'Tank Ace 1944 HD' for truck resupply during the game.\n\nNote: RESETgame does not condone invasion of other countries and cannot accept liability for such an event.""",RESETgame,12+,EN,16104448,Games,"Games, Action, Strategy",8/4/2010,3/10/2016
https://apps.apple.com/us/app/pitch/id366561888,366561888,Pitch,,https://is5-ssl.mzstatic.com/image/thumb/Purple125/v4/10/38/a1/1038a189-f994-055c-faf7-6078db1d03a8/source/512x512bb.jpg,4,2987,1.99,,"""Customize how you play Pitch, including options to play 4, 5, 6, 7, 10, and 13 point!  You can customize how the game is played as well, by changing player's names, the victory condition for each game, who keeps the low, and several other settings. Two different card themes, and two wallpapers!\n\nPlay either Cut Throat (3 players) in 4, 5, or 6 point or Classic Teams (4 players) in all versions of pitch.  Pitch also saves the total number of wins and losses to online leaderboards, compare your records with other users!\n\nPlay multiplayer through Game Center!  This allows for 2 to 4 players to play together in any version of Pitch! You can also use the built in voice chat feature to talk amongst your friends!""",Jeff Harden,4+,EN,78302208,Games,"Games, Card, Entertainment, Strategy",12/4/2010,28/06/2018
https://apps.apple.com/us/app/four-tribes/id366798640,366798640,Four Tribes,,https://is3-ssl.mzstatic.com/image/thumb/Purple111/v4/af/89/01/af89014b-81db-ff25-478c-a9ff38ab7837/source/512x512bb.jpg,3,85,1.99,,"""As the God of your tribe you must protect and lead your people to victory over the other three competing tribes. Flatten the land so your peasants can find space to build settlements, and with the power that they give to you rain down disasters on your enemies' heads.  \n\nFor the latest news on all of my games follow @SeansGames on Twitter!""","""Sean O'Connor""",9+,EN,20706304,Games,"Games, Strategy, Action",12/4/2010,7/1/2017
https://apps.apple.com/us/app/airport-madness-mobile-lite/id366939020,366939020,Airport Madness Mobile Lite,,https://is3-ssl.mzstatic.com/image/thumb/Purple128/v4/70/c3/15/70c31540-ba82-380a-6015-4fdb0a7cff89/source/512x512bb.jpg,3.5,2217,0,"0.99, 0.99, 0.99, 0.99","Check out Airport Madness Mobile for the full blown version with no ads!\n\n""You land a million planes safely. Then you have one little mid-air, and you never hear the end of it."" - Air Traffic Controller, New York TRACON\n\nTop 10 Simulation in Deutschland and the UK\nTop 50 Games in Deutschland and the UK!\n\nDo you have what it takes to be an air traffic controller at a busy international airport?\n\nAs an air traffic controller it is your job to keep aircraft from colliding, while avoiding unnecessary delays. You are paid the big bucks for your visualization skills and guts. Just like the real job of an air traffic controller, you must pay attention and keep your eyes moving. There is always something that you could be doing! You must give takeoff clearances, landing clearances and taxi clearances in a strategic effort to maintain safety and efficiency where there would otherwise be total chaos. This is not a spectator\'s sport!\n\nThis simulation contains 2 different challenging airport layouts. Knowledge of air traffic control is not required to be a top-notch air traffic controller in Airport Madness Mobile, but you do require nerves of steel.\n\nBe sure to check out Will It Fly? and Airport Madness Challenge!",Fluik,9+,EN,40773632,Games,"Games, Entertainment, Strategy, Simulation",16/07/2010,17/05/2018
https://apps.apple.com/us/app/farm-story/id367107953,367107953,Farm Story\u2122,,https://is3-ssl.mzstatic.com/image/thumb/Purple4/v4/8a/bd/e8/8abde8e5-8cb0-2b71-1378-0f327e516e1d/source/512x512bb.jpg,4,129759,0,"4.99, 19.99, 9.99, 3.99, 13.99, 6.99, 7.99, 49.99, 15.99, 11.99","** Farm Story\u2122 reached Top 1 in the App Store. ** Welcome to Farm Story\u2122 where you and your friends can grow fruits, raise farm animals, and decorate the most beautiful farms! Farm Story\u2122 includes FREE updates with new fruits, decorations, animals, and more every week! \n\nFEATURES:\n- Plant over 150 varieties of delicious fruits, veggies, and beautiful flowers. \n- Design and decorate your farm with trees, fences, and buildings. \n- Visit real neighbors to watch their crops grow. \n- Take pictures of your farm and share them with your friends on Facebook. \n- FREE updates with new fruits, flowers, trees, buildings, decorations, animals, and more every week! \n- It\'s FREE! \n\nPlease note: Farm Story\u2122 is an online game. Your device must have an active internet connection to play.\n\nPlease note that Farm Story\u2122 is free to play, but you can purchase in-app items with real money. To delete this feature, on your device go to Settings Menu -> General -> Restrictions option.  You can then simply turn off In-App Purchases under ""Allowed Content"". In addition, Farm Story\u2122 may link to social media services, such as Facebook, and Storm8 will have access to your information through such services.\n\nFollow Storm8\nwww.storm8.com\nfacebook.com/storm8\ntwitter.com/storm8",Storm8 Studios,4+,EN,105713664,Games,"Games, Simulation, Entertainment, Strategy",2/5/2010,6/8/2013
https://apps.apple.com/us/app/gipsy-king/id367233816,367233816,Gipsy King,,https://is1-ssl.mzstatic.com/image/thumb/Purple62/v4/4c/fb/5f/4cfb5fd1-32dd-439f-6d93-806e612f109c/source/512x512bb.jpg,,,0.99,,"Based on the game \u201cGipsy King\u201d from Cwali.\n\nYou are a caravan leader, trying to be the gipsy king by placing the caravan in the free lands near the wonderful lakes. After all the lands are filled with caravans, players will score points.\nPoints are scored for controlling lakes with gold coins and  connected caravans groups. \nAfter first round of filling the map, a second round is executed (with some minor changes). The player with the most points after these two rounds, is the winner and is crowned as the Gipsy King.\nCan you be that player?",ycyclop games,4+,EN,2089984,Games,"Games, Board, Strategy",14/04/2010,8/9/2016
https://apps.apple.com/us/app/slotter/id367235715,367235715,Slotter,,https://is2-ssl.mzstatic.com/image/thumb/Purple125/v4/9e/eb/fb/9eebfbea-9930-b30d-347b-565c142a4b6c/source/512x512bb.jpg,2.5,132,0.99,,"Slotter is a 2 player game.\nEach player has an adjustable count of numbered chips in 2 different colors.\nThe goal of slotter is to bring the chips down in numerical order by turning slotted wheels.\nThe wheels have different sizes and different count of slots.\nEach player only see his slotter side.\nIf you move your wheels and chips, you will also move unseen the wheels and chips from the other player.\nYou have won if you are the first one who has all chips in the final row or a chip with the wrong number from the other player gets into the final row.\n\nSlotter has 5 game modes:\n - 1 Player vs. Computer\n - 2 Player on 1 Screen\n - 2 Player over Wi-Fi (Local Network)\n - 2 Player over Bluetooth\n - 2 Player online over Game Center\n\nSlotter has 4 game settings:\n - Set chips count\n - Set chips end order\n - Set players first move\n - Set your colors\n\n***************************\nFOR BEGINNERS\n***************************\nA cheat to help you learn the game:\nIn single player mode press 3 - 4 - 5 - 2 - 1 on the wheel digits to see the opponents chips.\n***************************",Benjamin Zachey,4+,EN,8119296,Games,"Games, Entertainment, Family, Strategy",14/04/2010,8/5/2018
https://apps.apple.com/us/app/mine-searcher/id367248882,367248882,Mine Searcher,,https://is5-ssl.mzstatic.com/image/thumb/Purple42/v4/09/b6/4e/09b64ec2-02fd-47f4-e0e8-4c264058bdd7/source/512x512bb.jpg,,,0.99,,"The only Minesweeper-like game to run native on both iPhone and iPad! Buy once, play on both.\n\nMine Searcher is a Minesweeper-like game for the iPhone. Mine Searcher stands out with a great interface, and is very customizable. Build your own board with your choice of size and number of bombs. \n\nFeatures:\n- Great interface, custom for iPhone/iPad\n- Boards up to 25x25\n- Zoomable interface\n- Remembers your last board setup",Thomas Sunde Nielsen,4+,EN,12688384,Games,"Games, Strategy, Board, Entertainment",17/04/2010,4/10/2016
